Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL004505,46,F,Home,38030,0,0,862.65,0.0,Medium
POL004506,62,M,Auto,142089,4,0,1871.63,2524.63,High
POL004507,66,F,Health,173155,0,0,2779.87,0.0,Low
POL004508,52,F,Health,51719,0,0,2293.73,0.0,Low
POL004509,57,F,Home,48092,0,0,966.65,0.0,Low
POL004510,31,M,Auto,105279,0,0,1060.21,0.0,Low
POL004511,52,F,Travel,52944,0,0,353.7,0.0,Low
POL004512,65,F,Home,80155,0,0,1098.12,0.0,Medium
POL004513,62,F,Home,79142,0,0,862.43,0.0,Low
POL004514,37,F,Life,61002,1,0,972.15,24609.48,Medium
POL004515,73,F,Home,65026,0,0,1422.65,0.0,Medium
POL004516,66,F,Health,72027,0,0,2889.95,0.0,Medium
POL004517,30,F,Travel,34742,0,0,363.44,0.0,Medium
POL004518,78,F,Auto,42622,0,0,1626.22,0.0,Medium
POL004519,55,F,Home,67028,0,0,944.69,0.0,Low
POL004520,66,F,Life,47708,0,0,1032.64,0.0,Medium
POL004521,63,F,Auto,200000,1,0,1519.11,12049.37,Low
POL004522,66,F,Auto,63977,0,0,1390.58,0.0,Medium
POL004523,79,M,Life,25107,0,0,1077.33,0.0,High
POL004524,25,M,Health,20000,0,0,2831.8,0.0,Medium
POL004525,60,F,Travel,90267,1,0,398.93,2459.15,Low
POL004526,37,F,Auto,64256,0,0,1041.6,0.0,Low
POL004527,77,F,Auto,123049,0,0,1585.62,0.0,Low
POL004528,50,M,Auto,43390,0,0,1365.63,0.0,Low
POL004529,43,M,Health,56370,3,0,3321.02,21166.99,High
POL004530,56,M,Home,68844,0,0,949.24,0.0,Low
POL004531,38,F,Auto,55407,0,0,1055.51,0.0,Medium
POL004532,70,F,Auto,53163,0,0,1495.53,0.0,Medium
POL004533,66,F,Home,86059,1,0,1290.63,5616.35,Medium
POL004534,79,F,Home,39462,0,0,1256.75,0.0,High
POL004535,59,M,Auto,78263,1,0,1402.97,3574.77,Low
POL004536,60,F,Life,149380,2,0,1188.2,36012.85,Medium
POL004537,71,M,Auto,136977,0,0,1709.01,0.0,Low
POL004538,79,M,Health,24271,0,0,3564.01,0.0,High
POL004539,58,F,Life,46868,0,0,734.75,0.0,Low
POL004540,26,M,Home,69236,0,0,876.17,0.0,Low
POL004541,41,M,Auto,113430,1,0,1422.67,2592.49,Low
POL004542,54,M,Auto,66499,0,0,1207.61,0.0,Low
POL004543,66,M,Life,113537,0,0,1045.15,0.0,Low
POL004544,58,F,Auto,42843,0,0,1059.24,0.0,Low
POL004545,34,F,Health,70607,2,0,3244.04,11027.89,High
POL004546,41,M,Travel,71502,0,0,358.04,0.0,Low
POL004547,38,F,Travel,115459,0,0,390.65,0.0,Low
POL004548,68,M,Home,94303,0,0,1129.24,0.0,Low
POL004549,76,F,Health,84541,1,0,4137.67,13677.71,Medium
POL004550,56,F,Travel,91552,0,0,341.58,0.0,Low
POL004551,72,F,Auto,32702,0,0,1765.6,0.0,High
POL004552,58,F,Auto,54954,5,0,2328.62,3804.35,High
POL004553,56,F,Auto,36226,0,0,1290.94,0.0,Low
POL004554,30,M,Auto,43193,0,0,1373.72,0.0,Low
POL004555,28,F,Life,54892,1,0,796.85,13839.03,High
POL004556,63,M,Home,20000,0,0,1042.48,0.0,Low
POL004557,36,M,Life,55891,0,0,883.83,0.0,Medium
POL004558,28,F,Health,40481,0,0,2219.96,0.0,Low
POL004559,30,M,Health,35310,1,0,2948.12,7612.15,High
POL004560,80,F,Home,62813,5,0,2202.6,3049.46,High
POL004561,63,M,Auto,49297,0,0,1176.9,0.0,Low
POL004562,62,M,Life,71022,0,0,899.01,0.0,Low
POL004563,18,F,Home,43286,0,0,1517.39,0.0,Medium
POL004564,57,F,Home,54841,0,0,877.98,0.0,Low
POL004565,61,F,Auto,200000,1,0,1561.01,6071.45,Low
POL004566,36,F,Life,81760,1,0,833.12,44833.46,Low
POL004567,29,M,Life,39220,0,0,894.23,0.0,Medium
POL004568,25,F,Home,111270,4,0,1826.04,5617.86,High
POL004569,25,M,Home,129858,0,0,1113.35,0.0,Low
POL004570,78,M,Health,80768,0,0,3422.71,0.0,Medium
POL004571,70,M,Auto,40498,2,0,2176.18,33978.76,High
POL004572,62,M,Auto,100357,0,0,1271.95,0.0,Low
POL004573,29,M,Health,44861,0,0,2470.39,0.0,Low
POL004574,78,M,Auto,117644,0,0,1454.43,0.0,Low
POL004575,65,F,Home,53079,0,0,935.5,0.0,Medium
POL004576,50,M,Home,52064,0,0,1069.35,0.0,Low
POL004577,62,M,Auto,77810,2,0,1618.99,2940.21,Medium
POL004578,43,M,Auto,121192,0,0,1230.56,0.0,Low
POL004579,56,F,Auto,195655,0,0,1254.94,0.0,Low
POL004580,45,F,Auto,60688,0,0,1298.92,0.0,Low
POL004581,75,M,Home,48784,1,0,1606.38,4760.08,High
POL004582,22,F,Health,39722,0,0,3306.07,0.0,High
POL004583,25,M,Travel,28540,1,0,441.1,3427.9,High
POL004584,42,F,Auto,36206,0,0,1115.03,0.0,Low
POL004585,44,M,Life,67360,0,0,809.18,0.0,Low
POL004586,63,F,Auto,101450,1,0,1198.43,7722.22,Low
POL004587,40,F,Home,38106,0,0,1078.74,0.0,Medium
POL004588,47,F,Home,88748,0,0,881.96,0.0,Low
POL004589,62,M,Home,38911,1,0,1071.13,12786.29,Medium
POL004590,64,M,Health,41350,0,0,2712.06,0.0,Low
POL004591,40,M,Auto,35074,3,0,1505.91,10584.5,High
POL004592,66,F,Auto,116531,0,0,1634.97,0.0,Low
POL004593,64,F,Life,133679,1,0,1037.16,13021.82,Low
POL004594,37,M,Auto,41582,1,0,1428.7,6491.64,Medium
POL004595,35,F,Auto,39951,0,0,1276.56,0.0,Medium
POL004596,35,M,Auto,81738,0,0,1305.22,0.0,Low
POL004597,19,M,Auto,142061,0,0,1650.01,0.0,Medium
POL004598,21,M,Home,134182,4,0,2458.29,3003.99,High
POL004599,47,M,Home,49388,1,0,1084.12,16866.78,Medium
POL004600,50,F,Auto,54623,0,0,1109.82,0.0,Low
POL004601,80,F,Auto,32345,0,0,1416.07,0.0,Medium
POL004602,53,F,Health,49110,0,0,2564.07,0.0,Low
POL004603,35,M,Health,62838,1,0,3129.03,24089.67,Medium
POL004604,54,F,Travel,30488,3,0,645.4,4151.86,High
POL004605,36,M,Life,45592,0,0,782.86,0.0,Low
POL004606,64,M,Life,66910,1,0,884.92,24094.38,Low
POL004607,45,M,Health,28001,0,0,2640.48,0.0,Medium
POL004608,57,M,Home,75699,1,0,1246.72,16419.16,Medium
POL004609,37,M,Auto,99727,0,0,1111.19,0.0,Low
POL004610,66,M,Home,79619,1,0,1404.08,8997.51,High
POL004611,50,F,Auto,46704,2,0,1575.63,13166.12,Medium
POL004612,29,F,Life,107580,1,0,904.65,20140.04,Medium
POL004613,75,F,Home,119817,2,0,1794.33,6381.35,High
POL004614,68,F,Health,70185,0,0,3254.37,0.0,Medium
POL004615,32,M,Auto,64506,4,0,1696.28,6744.91,High
POL004616,58,M,Home,43920,2,0,1169.72,3306.88,High
POL004617,56,F,Auto,48857,0,0,1344.69,0.0,Low
POL004618,19,F,Auto,102343,0,0,1652.8,0.0,Low
POL004619,80,F,Auto,150948,2,0,1754.27,4236.76,High
POL004620,46,F,Auto,48655,0,0,1283.32,0.0,Low
POL004621,58,F,Home,54959,0,0,1055.2,0.0,Low
POL004622,27,F,Home,43320,1,0,1184.53,7719.82,Medium
POL004623,19,F,Life,48271,0,0,1200.81,0.0,Medium
POL004624,68,F,Home,31920,1,0,1705.61,3138.8,High
POL004625,28,M,Auto,74204,0,0,1063.14,0.0,Medium
POL004626,30,M,Travel,31759,0,0,401.22,0.0,Medium
POL004627,27,M,Home,45518,0,0,1019.21,0.0,Low
POL004628,31,M,Home,58071,0,0,856.75,0.0,Medium
POL004629,35,F,Home,31038,2,0,1265.68,8573.02,High
POL004630,68,M,Health,40662,1,0,4054.59,16965.81,High
POL004631,71,F,Auto,34109,0,0,1546.47,0.0,Medium
POL004632,26,M,Auto,103756,1,0,1535.37,8978.92,Medium
POL004633,74,F,Health,122068,1,0,3899.86,4205.22,Medium
POL004634,56,F,Auto,40349,3,0,1878.9,10162.47,High
POL004635,45,M,Life,200000,1,0,1004.04,5843.31,Low
POL004636,20,M,Home,37533,0,0,1585.28,0.0,High
POL004637,37,F,Home,48453,0,0,1074.81,0.0,Low
POL004638,23,F,Health,76607,2,0,5160.64,6360.79,High
POL004639,44,F,Auto,80309,1,0,1400.89,20875.68,Medium
POL004640,70,M,Life,51046,0,0,1060.76,0.0,Medium
POL004641,19,M,Travel,103478,1,0,625.81,2227.56,High
POL004642,46,F,Home,109027,0,0,1098.23,0.0,Low
POL004643,55,M,Life,59644,0,0,754.91,0.0,Low
POL004644,20,F,Auto,55544,0,0,1819.3,0.0,High
POL004645,33,M,Life,44122,0,0,739.89,0.0,Medium
POL004646,47,M,Auto,35592,1,0,1461.09,2405.49,Medium
POL004647,57,M,Auto,40125,0,0,1371.06,0.0,Low
POL004648,19,M,Auto,78610,0,0,1963.05,0.0,Medium
POL004649,34,M,Auto,59895,0,0,1242.87,0.0,Low
POL004650,58,F,Auto,52992,0,0,1224.3,0.0,Low
POL004651,79,F,Life,45003,0,0,1036.81,0.0,Medium
POL004652,29,M,Life,45492,2,0,947.95,9633.19,High
POL004653,52,F,Auto,58537,0,0,1145.28,0.0,Low
POL004654,60,F,Auto,56271,1,0,1341.25,2060.61,Medium
POL004655,18,M,Life,59843,0,0,1360.04,0.0,High
POL004656,72,F,Auto,47939,2,0,1982.72,2576.47,High
POL004657,62,M,Auto,42812,0,0,1231.03,0.0,Low
POL004658,32,F,Home,60126,0,0,1126.73,0.0,Low
POL004659,43,F,Home,82859,1,0,1156.36,15822.9,Low
POL004660,54,F,Auto,46430,1,0,1277.1,7337.3,Medium
POL004661,38,F,Health,20000,0,0,2410.75,0.0,Medium
POL004662,79,F,Home,30220,0,0,1251.46,0.0,Medium
POL004663,66,F,Auto,102449,0,0,1660.49,0.0,Low
POL004664,80,F,Life,98407,0,0,976.39,0.0,Medium
POL004665,48,M,Home,82733,0,0,1069.09,0.0,Low
POL004666,42,M,Auto,77368,0,0,1340.13,0.0,Low
POL004667,40,M,Auto,99593,1,0,1312.13,10555.31,Low
POL004668,41,M,Auto,50433,3,0,1549.65,2383.37,High
POL004669,74,F,Home,64180,0,0,1354.04,0.0,Medium
POL004670,55,F,Auto,40705,1,0,1322.39,1239.0,Medium
POL004671,45,F,Home,54848,0,0,1010.2,0.0,Low
POL004672,38,M,Auto,154527,0,0,1248.3,0.0,Low
POL004673,71,M,Health,39604,1,0,3634.06,18769.32,High
POL004674,60,M,Health,33436,1,0,3241.3,11473.76,Medium
POL004675,35,F,Home,54349,4,0,1551.82,4582.21,High
POL004676,53,M,Health,49023,1,0,2708.86,24092.28,Medium
POL004677,52,F,Life,68390,0,0,892.56,0.0,Low
POL004678,62,M,Home,89003,0,0,890.89,0.0,Low
POL004679,72,F,Auto,49649,1,0,1591.75,12409.53,High
POL004680,26,M,Home,171680,0,0,1130.71,0.0,Low
POL004681,70,F,Life,110785,0,0,949.2,0.0,Low
POL004682,55,M,Auto,40873,0,0,1073.44,0.0,Low
POL004683,75,M,Auto,57552,2,0,2049.4,16710.74,High
POL004684,47,F,Home,77979,1,0,993.64,3887.06,Low
POL004685,77,F,Health,39558,0,0,3367.01,0.0,High
POL004686,61,M,Health,21325,4,0,3943.52,28371.64,High
POL004687,51,F,Auto,157108,1,0,1438.13,6567.88,Low
POL004688,49,M,Auto,34423,0,0,1122.22,0.0,Low
POL004689,20,F,Travel,91693,0,0,672.98,0.0,Low
POL004690,20,M,Auto,84983,0,0,1676.11,0.0,Medium
POL004691,45,F,Auto,39818,0,0,1249.52,0.0,Medium
POL004692,61,M,Home,159524,1,0,1303.56,5173.7,Low
POL004693,32,M,Health,61839,2,0,3153.29,27986.01,High
POL004694,58,M,Health,64143,0,0,2246.07,0.0,Low
POL004695,80,F,Life,27746,1,0,1041.14,13455.33,High
POL004696,40,M,Auto,20826,0,0,1366.69,0.0,Medium
POL004697,57,F,Auto,53035,0,0,1294.93,0.0,Low
POL004698,28,F,Auto,114534,1,0,1553.45,3222.03,Medium
POL004699,65,F,Life,23601,0,0,847.72,0.0,Medium
POL004700,49,M,Home,64387,1,0,1095.64,15055.93,Medium
POL004701,75,F,Auto,62367,0,0,1383.57,0.0,Medium
POL004702,76,F,Health,111358,0,0,3668.57,0.0,Low
POL004703,74,F,Auto,99532,0,0,1555.14,0.0,Medium
POL004704,71,M,Home,64224,0,0,1259.64,0.0,Medium
POL004705,53,F,Life,57137,0,0,818.67,0.0,Low
POL004706,77,F,Auto,41775,1,0,1582.25,3250.28,High
POL004707,50,F,Auto,33768,0,0,1131.31,0.0,Low
POL004708,41,F,Auto,43774,0,0,1249.64,0.0,Low
POL004709,56,M,Auto,34426,0,0,1056.04,0.0,Medium
POL004710,51,M,Auto,56808,1,0,1228.99,6645.08,Low
POL004711,73,F,Health,58843,0,0,3260.32,0.0,Medium
POL004712,45,F,Auto,52190,1,0,1431.11,3526.71,Medium
POL004713,54,F,Life,63238,0,0,724.88,0.0,Low
POL004714,24,F,Auto,47591,0,0,1547.87,0.0,Medium
POL004715,21,M,Auto,91201,1,0,2354.65,5646.67,Medium
POL004716,54,M,Auto,67128,0,0,1029.9,0.0,Low
POL004717,73,M,Health,47004,0,0,2764.5,0.0,Low
POL004718,18,M,Home,33414,0,0,1420.5,0.0,High
POL004719,18,F,Health,57481,1,0,3953.42,14258.49,High
POL004720,64,F,Health,105934,0,0,2555.19,0.0,Low
POL004721,37,M,Life,80396,0,0,894.61,0.0,Low
POL004722,36,M,Health,87472,0,0,2485.83,0.0,Low
POL004723,46,F,Auto,85993,0,0,1298.39,0.0,Low
POL004724,27,F,Health,109955,1,0,3227.96,6134.41,Low
POL004725,77,F,Life,92139,0,0,943.09,0.0,Medium
POL004726,35,F,Travel,64507,1,0,458.39,2312.62,Medium
POL004727,45,F,Auto,48847,3,0,1814.16,3460.13,High
POL004728,52,M,Home,92780,0,0,949.56,0.0,Low
POL004729,60,M,Auto,20000,1,0,1479.26,2560.04,High
POL004730,64,F,Auto,112836,0,0,1273.91,0.0,Low
POL004731,48,F,Health,84542,1,0,2806.94,5502.39,Low
POL004732,44,M,Travel,135849,0,0,350.55,0.0,Low
POL004733,79,F,Home,34207,2,0,1442.37,3697.14,High
POL004734,28,M,Life,107046,0,0,768.64,0.0,Low
POL004735,66,M,Auto,83431,1,0,1569.07,3270.08,Medium
POL004736,66,M,Auto,44190,1,0,1945.57,7473.62,High
POL004737,55,M,Home,55928,0,0,950.3,0.0,Low
POL004738,22,F,Auto,54006,0,0,1889.69,0.0,High
POL004739,25,F,Life,49887,1,0,877.6,9623.4,Medium
POL004740,51,M,Auto,30505,0,0,1306.54,0.0,Medium
POL004741,65,F,Home,107706,3,0,1618.96,8481.6,High
POL004742,69,F,Home,37303,3,0,2075.86,10399.65,High
POL004743,73,F,Auto,35423,1,0,1785.64,10072.34,High
POL004744,29,F,Life,109052,0,0,700.15,0.0,Low
POL004745,55,M,Home,29692,0,0,961.51,0.0,Low
POL004746,18,F,Home,51466,2,0,1905.81,5462.68,High
POL004747,48,M,Health,36419,0,0,2845.19,0.0,Low
POL004748,21,M,Auto,135722,0,0,1835.37,0.0,Medium
POL004749,66,F,Health,106072,0,0,3387.33,0.0,Low
POL004750,62,M,Auto,39702,3,0,1887.21,5603.06,High
POL004751,67,F,Auto,36369,0,0,1591.92,0.0,Medium
POL004752,22,F,Travel,87870,2,0,803.05,890.86,High
POL004753,47,M,Health,74360,0,0,2309.0,0.0,Low
POL004754,73,F,Auto,50159,0,0,1353.55,0.0,Medium
POL004755,41,M,Home,47892,1,0,1226.38,3215.43,Low
POL004756,76,M,Life,53266,0,0,1148.79,0.0,Medium
POL004757,20,F,Auto,93992,0,0,1752.48,0.0,Medium
POL004758,28,F,Auto,131314,1,0,1400.25,6443.99,Low
POL004759,62,F,Home,148949,0,0,942.19,0.0,Low
POL004760,21,M,Auto,41472,0,0,1773.12,0.0,High
POL004761,43,F,Auto,61636,0,0,1095.2,0.0,Low
POL004762,44,M,Life,117214,0,0,862.37,0.0,Low
POL004763,63,M,Auto,38743,1,0,1376.65,21273.7,Medium
POL004764,71,F,Health,42572,0,0,3295.98,0.0,Medium
POL004765,60,F,Home,89182,0,0,861.13,0.0,Low
POL004766,44,F,Home,47365,0,0,1036.72,0.0,Low
POL004767,59,M,Health,28632,0,0,2276.99,0.0,Medium
POL004768,68,F,Home,39598,0,0,1254.52,0.0,Medium
POL004769,67,M,Auto,98238,0,0,1519.15,0.0,Low
POL004770,23,F,Auto,67813,1,0,2038.16,7938.11,High
POL004771,76,F,Health,27415,2,0,3879.53,5124.78,High
POL004772,78,M,Auto,44158,1,0,1982.43,2270.33,High
POL004773,32,M,Auto,148949,0,0,1174.03,0.0,Low
POL004774,70,F,Travel,57829,0,0,537.49,0.0,Low
POL004775,47,F,Travel,53013,1,0,475.72,3078.04,Medium
POL004776,59,F,Auto,60120,0,0,1238.51,0.0,Low
POL004777,54,F,Auto,66341,2,0,1587.76,8281.14,Medium
POL004778,75,F,Health,49246,2,0,4633.93,12468.88,High
POL004779,78,M,Health,117039,0,0,3554.8,0.0,Low
POL004780,54,M,Auto,47311,0,0,1170.17,0.0,Low
POL004781,59,M,Auto,98408,0,0,1248.9,0.0,Low
POL004782,77,M,Health,148928,0,0,2862.76,0.0,Low
POL004783,54,F,Life,72320,1,0,807.05,21572.54,Low
POL004784,52,M,Health,35460,4,0,3975.9,17296.17,High
POL004785,40,M,Auto,65783,2,0,1747.3,2428.97,High
POL004786,23,M,Home,45166,0,0,1567.5,0.0,High
POL004787,21,F,Home,93811,2,0,2048.99,16422.46,High
POL004788,35,M,Auto,66411,1,0,1238.28,6404.73,High
POL004789,77,F,Auto,56414,2,0,1999.59,2843.19,High
POL004790,26,M,Auto,36163,2,0,1513.57,4713.25,High
POL004791,66,F,Home,23612,0,0,1410.36,0.0,High
POL004792,46,M,Home,39903,0,0,891.35,0.0,Medium
POL004793,30,F,Health,82911,0,0,2529.39,0.0,Low
POL004794,76,M,Health,108163,0,0,3651.07,0.0,Low
POL004795,64,F,Life,51274,1,0,1028.32,283761.08,Medium
POL004796,79,F,Health,37333,0,0,3593.53,0.0,Medium
POL004797,69,M,Auto,65832,0,0,1501.49,0.0,Medium
POL004798,34,F,Auto,84478,0,0,1358.8,0.0,Low
POL004799,62,F,Home,88308,4,0,1746.54,6514.21,High
POL004800,49,M,Auto,65990,0,0,1326.41,0.0,Low
POL004801,65,M,Life,168575,0,0,903.76,0.0,Low
POL004802,39,F,Auto,112920,0,0,1357.32,0.0,Low
POL004803,21,M,Auto,32487,0,0,1659.64,0.0,High
POL004804,22,M,Home,28746,1,0,1532.33,11864.57,High
POL004805,54,M,Home,34024,0,0,1057.26,0.0,Low
POL004806,58,F,Health,107385,0,0,2547.41,0.0,Low
POL004807,66,F,Home,25472,1,0,1417.6,14346.21,High
POL004808,30,F,Auto,75265,0,0,1266.4,0.0,Low
POL004809,51,F,Auto,54995,2,0,1355.01,5720.49,High
POL004810,62,F,Life,32131,2,0,898.73,18868.6,High
POL004811,39,F,Auto,67807,1,0,1319.68,3003.71,Medium
POL004812,70,F,Auto,54818,0,0,1416.72,0.0,Medium
POL004813,76,M,Home,89632,0,0,1385.24,0.0,Low
POL004814,40,F,Auto,26542,0,0,1361.29,0.0,Low
POL004815,68,F,Home,38300,0,0,1363.03,0.0,High
POL004816,20,M,Health,38685,0,0,3924.13,0.0,High
POL004817,59,M,Health,83351,0,0,2129.95,0.0,Low
POL004818,51,M,Health,53166,0,0,2509.21,0.0,Low
POL004819,49,F,Auto,108055,0,0,1314.16,0.0,Low
POL004820,62,M,Home,49050,3,0,1517.04,7079.39,High
POL004821,68,F,Auto,66857,1,0,1647.49,4524.46,High
POL004822,75,F,Auto,125758,0,0,1723.09,0.0,Medium
POL004823,66,F,Home,24674,1,0,1703.27,19529.81,High
POL004824,38,M,Auto,60748,2,0,1456.57,15325.6,High
POL004825,63,M,Health,58936,0,0,2280.32,0.0,Low
POL004826,80,F,Health,40379,0,0,3092.56,0.0,Medium
POL004827,61,F,Life,55164,0,0,695.16,0.0,Low
POL004828,38,F,Health,69988,1,0,3197.09,42637.95,Medium
POL004829,61,M,Auto,41228,0,0,1354.55,0.0,Low
POL004830,28,F,Auto,61556,1,0,1435.19,3911.0,Medium
POL004831,56,M,Auto,35958,1,0,1489.43,10424.24,Medium
POL004832,21,F,Auto,54059,1,0,2174.73,6079.25,High
POL004833,68,M,Auto,95258,0,0,1502.6,0.0,Medium
POL004834,18,F,Auto,97513,0,0,1871.3,0.0,Medium
POL004835,45,M,Home,107622,0,0,1100.9,0.0,Low
POL004836,80,M,Health,56907,0,0,3552.16,0.0,Medium
POL004837,41,M,Health,50850,1,0,2513.66,5639.94,Low
POL004838,78,M,Home,86593,2,0,1671.04,2830.89,High
POL004839,52,M,Home,107305,1,0,1114.58,6382.4,Low
POL004840,30,M,Home,62424,0,0,1075.6,0.0,Low
POL004841,64,F,Health,127526,0,0,2501.03,0.0,Low
POL004842,51,F,Auto,85416,1,0,1317.78,4526.78,Low
POL004843,28,F,Health,45003,3,0,3849.41,6417.22,High
POL004844,53,F,Home,47811,0,0,992.07,0.0,Low
POL004845,68,M,Auto,58674,1,0,1663.02,11881.75,High
POL004846,78,F,Auto,27303,0,0,1742.72,0.0,Medium
POL004847,34,M,Auto,45400,0,0,1060.7,0.0,Low
POL004848,52,M,Home,105916,1,0,983.74,22666.36,Low
POL004849,77,M,Health,117308,1,0,3338.24,10528.58,Medium
POL004850,35,F,Auto,69079,0,0,1078.91,0.0,Low
POL004851,57,M,Auto,75145,1,0,1395.75,14596.98,Medium
POL004852,39,F,Life,51279,1,0,954.46,33679.65,Medium
POL004853,74,F,Auto,43474,0,0,1535.95,0.0,Medium
POL004854,41,F,Auto,79630,1,0,1257.53,1266.11,Medium
POL004855,75,F,Auto,48054,0,0,1387.87,0.0,Medium
POL004856,36,F,Health,139409,0,0,2494.11,0.0,Low
POL004857,54,M,Home,73445,0,0,1019.64,0.0,Low
POL004858,56,M,Home,74804,0,0,941.19,0.0,Low
POL004859,38,F,Travel,35250,0,0,366.45,0.0,Low
POL004860,25,M,Health,20000,0,0,2185.44,0.0,Medium
POL004861,45,F,Auto,74799,1,0,1183.87,1206.29,Medium
POL004862,22,M,Health,46702,0,0,3306.45,0.0,High
POL004863,34,M,Auto,97927,0,0,1287.15,0.0,Low
POL004864,54,M,Health,37934,1,0,2740.47,15235.62,Medium
POL004865,53,M,Auto,45907,0,0,1029.87,0.0,Low
POL004866,71,M,Health,104791,0,0,3257.96,0.0,Medium
POL004867,36,M,Auto,74488,0,0,1212.98,0.0,Medium
POL004868,80,M,Life,36291,0,0,1017.75,0.0,Medium
POL004869,44,M,Auto,60900,0,0,1059.85,0.0,Low
POL004870,70,M,Home,155106,0,0,1399.44,0.0,Low
POL004871,51,M,Auto,64332,0,0,1268.07,0.0,Low
POL004872,28,M,Life,55602,0,0,774.73,0.0,Low
POL004873,71,M,Health,93677,0,0,3133.79,0.0,Low
POL004874,62,M,Auto,71405,0,0,1076.14,0.0,Low
POL004875,64,F,Life,123233,0,0,860.85,0.0,Low
POL004876,29,M,Auto,87338,1,0,1421.22,4488.17,Medium
POL004877,71,M,Health,94209,0,0,2846.15,0.0,Low
POL004878,38,M,Health,126267,0,0,2408.55,0.0,Low
POL004879,71,M,Auto,51558,2,0,2273.53,2604.03,High
POL004880,28,M,Travel,44383,1,0,453.43,2715.08,Medium
POL004881,56,M,Auto,30550,0,0,1136.97,0.0,Low
POL004882,45,F,Auto,53883,0,0,1251.76,0.0,Low
POL004883,22,F,Life,31122,1,0,1257.03,115688.0,High
POL004884,34,F,Health,71879,2,0,3273.21,12613.59,High
POL004885,73,M,Auto,44057,0,0,1639.34,0.0,Low
POL004886,37,M,Auto,96874,0,0,1327.76,0.0,Low
POL004887,58,M,Health,88374,2,0,3437.69,8918.64,Medium
POL004888,63,F,Auto,49276,0,0,1158.39,0.0,Low
POL004889,75,M,Life,97552,1,0,1292.09,15307.68,Medium
POL004890,29,M,Health,64512,0,0,2798.8,0.0,Medium
POL004891,23,F,Auto,24695,2,0,2324.39,2181.84,High
POL004892,34,F,Auto,36522,3,0,1481.35,8843.27,High
POL004893,68,M,Home,41685,0,0,1448.56,0.0,Medium
POL004894,36,M,Auto,60181,0,0,1079.56,0.0,Low
POL004895,43,M,Health,48313,0,0,2219.74,0.0,Low
POL004896,65,M,Travel,45959,0,0,376.92,0.0,Medium
POL004897,61,F,Home,80056,0,0,964.0,0.0,Low
POL004898,61,M,Home,88739,0,0,1089.81,0.0,Low
POL004899,69,M,Auto,43946,0,0,1508.14,0.0,Medium
POL004900,49,F,Health,39149,1,1,2485.86,11020.54,Medium
POL004901,23,M,Health,112656,0,0,3902.96,0.0,Medium
POL004902,80,M,Health,200000,1,0,3929.48,5420.72,Medium
POL004903,72,F,Auto,37385,2,0,2219.17,1585.71,High
POL004904,75,F,Life,93486,0,0,1008.45,0.0,Low
POL004905,53,M,Auto,55853,0,0,1050.99,0.0,Low
POL004906,55,F,Health,83951,0,0,2539.8,0.0,Low
POL004907,28,F,Health,37179,0,0,2215.75,0.0,Low
POL004908,50,M,Health,32020,1,0,2458.48,29158.2,High
POL004909,79,F,Auto,34153,0,0,1690.38,0.0,Medium
POL004910,41,M,Home,45158,1,0,1116.68,11525.4,Medium
POL004911,40,M,Auto,53244,1,0,1390.35,9536.33,Medium
POL004912,32,M,Health,96044,0,0,2622.14,0.0,Low
POL004913,44,M,Auto,39468,0,0,1164.37,0.0,Medium
POL004914,28,F,Auto,43524,0,0,1038.41,0.0,Medium
POL004915,74,M,Auto,169440,1,0,1660.93,8947.03,Medium
POL004916,68,M,Health,61493,0,0,2951.98,0.0,Medium
POL004917,67,M,Home,69055,3,0,2154.97,7111.86,High
POL004918,34,M,Health,86912,1,0,3081.57,11754.57,Low
POL004919,68,F,Health,46077,0,0,3202.76,0.0,Low
POL004920,70,F,Health,59327,0,0,2824.28,0.0,Medium
POL004921,31,F,Auto,50958,0,0,1061.71,0.0,Low
POL004922,44,M,Health,57439,0,0,2734.67,0.0,Low
POL004923,35,F,Home,91274,0,0,1133.63,0.0,Low
POL004924,45,F,Auto,83895,0,0,1031.29,0.0,Low
POL004925,68,M,Auto,20000,0,0,1752.07,0.0,Medium
POL004926,64,F,Auto,98611,0,0,1157.0,0.0,Low
POL004927,80,M,Auto,50369,0,0,1425.98,0.0,Medium
POL004928,64,F,Auto,72940,0,0,1056.8,0.0,Low
POL004929,21,F,Auto,48835,1,0,2238.76,10165.88,High
POL004930,24,F,Home,58343,0,0,1486.01,0.0,High
POL004931,62,F,Auto,115571,0,0,1319.67,0.0,Low
POL004932,52,M,Auto,70829,0,0,1101.42,0.0,Low
POL004933,65,M,Life,112655,0,0,842.86,0.0,Low
POL004934,80,F,Home,58367,0,0,1151.07,0.0,Medium
POL004935,26,M,Auto,55411,2,0,1368.0,15742.09,High
POL004936,25,F,Home,60239,1,0,1023.52,3316.06,Medium
POL004937,69,F,Auto,31737,5,0,2982.99,29177.92,High
POL004938,62,F,Auto,20000,0,0,1256.02,0.0,Low
POL004939,34,F,Auto,40523,1,0,1241.71,1990.69,High
POL004940,34,F,Travel,100069,1,0,444.1,1447.41,Low
POL004941,66,F,Health,121816,1,0,4033.16,12638.59,Medium
POL004942,50,M,Health,22000,0,0,2339.26,0.0,Medium
